t,s,lateral,lateralV,speed,yawOffset,yawRate,lean,steer,slipFront,slipRear,grip,loadFracFront,longAccel,suspFront,suspRear,wheelie,airY,airVY,boost,slipstream,onRoad,airborne
10.052,355.18691366164325,0,0,51.966283564950345,0,0,0,0,0,0,1,0.4115916070439793,0.8971103211870559,0.012676550722825967,-0.012676550722825967,0,0,0,0,7.218539201139392e-12,1,0
10.078,356.9197208448006,0,0,51.994921554297385,0,0,0,0,0,0,1,0.41215682752665345,0.8839083856274514,0.012490156116391897,-0.012490156116391897,0,0,0,0,6.51541724588164e-12,1,0
10.1,357.7864799860453,0,0,52.0090820284025,0,0,0,0,0,0,1,0.41243635418154295,0.8773794416168181,0.012397973983332315,-0.012397973983332315,0,0,0,0,6.188994841862956e-12,1,0
10.131,359.520700630656,0,0,52.03708977906343,0,0,0,0,0,0,1,0.41298931287206997,0.8644639064880808,0.012215616255997267,-0.012215616255997267,0,0,0,0,5.586155675511412e-12,1,0
10.151,360.3881586773145,0,0,52.05093857672024,0,0,0,0,0,0,1,0.41326277364053066,0.8580766442533202,0.012125431235035964,-0.012125431235035964,0,0,0,0,5.306289276168278e-12,1,0
10.178,362.12376167193037,0,0,52.0783297790395,0,0,0,0,0,0,1,0.4138037291408326,0.8454414693534106,0.011947025544555514,-0.011947025544555514,0,0,0,0,4.789430063097332e-12,1,0
10.201,362.9919032382945,0,0,52.09187367263437,0,0,0,0,0,0,1,0.41407125203570916,0.8391928988802214,0.011858795633823532,-0.011858795633823532,0,0,0,0,4.55091644595508e-12,1,0
10.227,364.728858147517,0,0,52.11866172743161,0,0,0,0,0,0,1,0.4146004578195601,0.8268321637859891,0.011684258807225994,-0.011684258807225994,0,0,0,0,4.106337463858898e-12,1,0
10.251,365.5976681823065,0,0,52.131907346039654,0,0,0,0,0,0,1,0.41486216831146544,0.8207193544393435,0.011597942832536425,-0.011597942832536425,0,0,0,0,3.900609956919558e-12,1,0
10.278,367.3359452324784,0,0,52.15810537038646,0,0,0,0,0,0,1,0.4153798728116405,0.8086272564709688,0.011427193338366093,-0.011427193338366093,0,0,0,0,3.520670966053617e-12,1,0
10.301,368.2054090117587,0,0,52.17105920263493,0,0,0,0,0,0,1,0.415635893872331,0.8026473359819826,0.01134275093939082,-0.01134275093939082,0,0,0,0,3.344285350654323e-12,1,0
10.328,369.94497907694364,0,0,52.19668003553188,0,0,0,0,0,0,1,0.41614234056695193,0.7908181881861946,0.011175708860174908,-0.011175708860174908,0,0,0,0,3.0185351691881388e-12,1,0
10.351,370.815082197186,0,0,52.20934843241389,0,0,0,0,0,0,1,0.4163927927122945,0.7849683416485493,0.01109310047673603,-0.01109310047673603,0,0,0,0,2.8682121177625662e-12,1,0
10.378,372.5559167854271,0,0,52.23440464036876,0,0,0,0,0,0,1,0.4168882202103427,0.7733965708012815,0.010929687481686365,-0.010929687481686365,0,0,0,0,2.5888338590676668e-12,1,0
10.401,373.4266451567076,0,0,52.246793818007895,0,0,0,0,0,0,1,0.4171332215428583,0.7676740396775238,0.0108488743401676,-0.0108488743401676,0,0,0,0,2.458356632570648e-12,1,0
10.428,375.16871639656375,0,0,52.27129770051604,0,0,0,0,0,0,1,0.4176178636688301,0.7563541843066125,0.010689013658127206,-0.010689013658127206,0,0,0,0,2.2189003556079763e-12,1,0
10.451,376.0400562358993,0,0,52.28341374288226,0,0,0,0,0,0,1,0.41785752991980224,0.7507562654446197,0.010609957758010111,-0.010609957758010111,0,0,0,0,2.1077334477920117e-12,1,0
10.477,377.7833368632518,0,0,52.30737733781031,0,0,0,0,0,0,1,0.4183316157974809,0.7396829738731244,0.010453574150654066,-0.010453574150654066,0,0,0,0,1.9024296291551663e-12,1,0
10.501,378.6552746880704,0,0,52.319226199387835,0,0,0,0,0,0,1,0.41856606036861743,0.7342070185330076,0.010376238251183615,-0.010376238251183615,0,0,0,0,1.8071179047344883e-12,1,0
10.527,380.3997380331958,0,0,52.34266128826176,0,0,0,0,0,0,1,0.41902981450394283,0.7233750469436219,0.01022325798648273,-0.01022325798648273,0,0,0,0,1.6310955490814711e-12,1,0
10.552,381.2722606549388,0,0,52.35424879666938,0,0,0,0,0,0,1,0.4192591485085807,0.7180184598352933,0.010147605593466289,-0.010147605593466289,0,0,0,0,1.5493776620724858e-12,1,0
10.577,383.01788062984406,0,0,52.37716690986798,0,0,0,0,0,0,1,0.41971279087159447,0.7074226703563291,0.009997956419421417,-0.009997956419421417,0,0,0,0,1.3989020260631278e-12,1,0
10.601,383.89097514769844,0,0,52.388498768432385,0,0,0,0,0,0,1,0.4199371231754391,0.7021829086879589,0.009923951772164876,-0.009923951772164876,0,0,0,0,1.328817034557362e-12,1,0
10.628,385.6377262337127,0,0,52.41091119028742,0,0,0,0,0,0,1,0.42038086928129004,0.6918182675012978,0.009777562890818998,-0.009777562890818998,0,0,0,0,1.1990049117396252e-12,1,0
10.651,386.51138002847006,0,0,52.421992980570096,0,0,0,0,0,0,1,0.4206003065426794,0.6866928400388462,0.00970517094920343,-0.00970517094920343,0,0,0,0,1.1392944671349905e-12,1,0
10.676,388.25923726408854,0,0,52.4439107543741,0,0,0,0,0,0,1,0.4210343675316727,0.6765544155102163,0.009561972990937912,-0.009561972990937912,0,0,0,0,1.0279966994970172e-12,1,0
10.701,389.1334379921294,0,0,52.454747938652375,0,0,0,0,0,0,1,0.42124901424136063,0.6715408816482202,0.009491159422639813,-0.009491159422639813,0,0,0,0,9.764940648522144e-13,1,0
10.728,390.8823769611054,0,0,52.47618187157535,0,0,0,0,0,0,1,0.42167359695803697,0.6616238424801374,0.00935108442076064,-0.00935108442076064,0,0,0,0,8.813786409354052e-13,1,0
10.751,391.7571125485064,0,0,52.48677979527819,0,0,0,0,0,0,1,0.42188355547848777,0.6567198113238929,0.009281815588618509,-0.009281815588618509,0,0,0,0,8.372215710245395e-13,1,0
10.778,393.5071093681862,0,0,52.50774046319434,0,0,0,0,0,0,1,0.4222988625497204,0.647019424731531,0.009144796954237703,-0.009144796954237703,0,0,0,0,7.556719871544646e-13,1,0
10.801,394.38236800494747,0,0,52.51810435729342,0,0,0,0,0,0,1,0.42250423315391034,0.6422225541908083,0.009077039903767382,-0.009077039903767382,0,0,0,0,7.180395221941714e-13,1,0
10.831,396.133399314844,0,0,52.5386021095191,0,0,0,0,0,0,1,0.42291046306601005,0.632734184101051,0.008943012400984178,-0.008943012400984178,0,0,0,0,6.478942484514187e-13,1,0
10.851,397.00916944923483,0,0,52.54873709287578,0,0,0,0,0,0,1,0.42311134397572975,0.6280421799954558,0.008876734848045149,-0.008876734848045149,0,0,0,0,6.154347466040013e-13,1,0
10.878,398.761212399836,0,0,52.568782056819806,0,0,0,0,0,0,1,0.4235086911505483,0.6187612852693365,0.008745634569431041,-0.008745634569431041,0,0,0,0,5.554883128023448e-13,1,0
10.901,399.63748273285694,0,0,52.578693138488646,0,0,0,0,0,0,1,0.42370517857420276,0.6141719004454076,0.008680804888045554,-0.008680804888045554,0,0,0,0,5.276583483309462e-13,1,0
10.928,401.39051497466346,0,0,52.598295224216216,0,0,0,0,0,0,1,0.4240938334442276,0.6050940331241136,0.008552569230436688,-0.008552569230436688,0,0,0,0,4.762617763586044e-13,1,0
10.951,402.267274454622,0,0,52.60798730570547,0,0,0,0,0,0,1,0.42428602161413026,0.6006050665842435,0.008489156440763387,-0.008489156440763387,0,0,0,0,4.525439398959454e-13,1,0
10.977,404.0212741274114,0,0,52.62715621041682,0,0,0,0,0,0,1,0.4246661706965641,0.5917258701588252,0.008363724081363447,-0.008363724081363447,0,0,0,0,4.0833492693295035e-13,1,0
11.002,404.8985119446093,0,0,52.63663408790676,0,0,0,0,0,0,1,0.4248541519057221,0.5873351662020627,0.00830169783782689,-0.00830169783782689,0,0,0,0,3.878773470936086e-13,1,0
11.028,406.65345766692116,0,0,52.65537930033182,0,0,0,0,0,0,1,0.4252259778755431,0.5786503739069571,0.008179008710622968,-0.008179008710622968,0,0,0,0,3.500961463424095e-13,1,0
11.051,407.53116324845195,0,0,52.66464766685119,0,0,0,0,0,0,1,0.42540984251393166,0.574355821281739,0.00811833929020024,-0.00811833929020024,0,0,0,0,3.3266135825455715e-13,1,0
11.076,409.28703410729037,0,0,52.682978471561384,0,0,0,0,0,0,1,0.4257735242759301,0.565861254412204,0.007998334562693917,-0.007998334562693917,0,0,0,0,3.0025847200054556e-13,1,0
11.101,410.16519711194417,0,0,52.69204191912285,0,0,0,0,0,0,1,0.42595336086625435,0.561660785481059,0.007938992853359281,-0.007938992853359281,0,0,0,0,2.8512544501171707e-13,1,0
11.128,411.92197265269357,0,0,52.709967400761265,0,0,0,0,0,0,1,0.42630907362604337,0.5533523517345589,0.007821614903614616,-0.007821614903614616,0,0,0,0,2.5735279533784246e-13,1,0
11.151,412.8005829659676,0,0,52.71883042245632,0,0,0,0,0,0,1,0.42648496885898723,0.5492439416507982,0.007763572392942999,-0.007763572392942999,0,0,0,0,2.4453662613001763e-13,1,0
11.177,414.5582431825177,0,0,52.73635946988745,0,0,0,0,0,0,1,0.42683288419298654,0.5411176334923861,0.007648764786952773,-0.007648764786952773,0,0,0,0,2.2064784556874271e-13,1,0
11.201,415.43729091173003,0,0,52.745026461941364,0,0,0,0,0,0,1,0.4270049229619476,0.5370992993887965,0.007591993550882633,-0.007591993550882633,0,0,0,0,2.0959338850574823e-13,1,0
11.231,417.19581623680597,0,0,52.76216777232159,0,0,0,0,0,0,1,0.4273452088863393,0.5291511924405029,0.007479701020253834,-0.007479701020253834,0,0,0,0,1.891779403064785e-13,1,0
11.252,418.0752917063116,0,0,52.7706430361091,0,0,0,0,0,0,1,0.4275134743216499,0.525220992630036,0.0074241737120098504,-0.0074241737120098504,0,0,0,0,1.7975687887921565e-13,1,0
11.278,419.8346630020053,0,0,52.78740511887923,0,0,0,0,0,0,1,0.4278462953603079,0.5174472440842381,0.007314342131969035,-0.007314342131969035,0,0,0,0,1.6224765649684846e-13,1,0
11.301,420.71455674851114,0,0,52.795692862901454,0,0,0,0,0,0,1,0.428010868862943,0.5136032772726887,0.007260031971144807,-0.007260031971144807,0,0,0,0,1.54119048906356e-13,1,0
11.327,422.4747552970101,0,0,52.81208404370231,0,0,0,0,0,0,1,0.4283363861143361,0.5060001243294356,0.007152608338863604,-0.007152608338863604,0,0,0,0,1.390631605598847e-13,1,0
11.351,423.35505806498804,0,0,52.82018838552561,0,0,0,0,0,0,1,0.4284973473891096,0.5022405288400837,0.00709948910066446,-0.00709948910066446,0,0,0,0,1.321378151640023e-13,1,0
11.378,425.1160655594973,0,0,52.836216810038046,0,0,0,0,0,0,1,0.4288157185921819,0.49480428716832303,0.006994421513905239,-0.006994421513905239,0,0,0,0,1.192292733220092e-13,1,0
11.401,425.9967682966931,0,0,52.8441417781953,0,0,0,0,0,0,1,0.4289731456804308,0.49112724017850895,0.006942467518551063,-0.006942467518551063,0,0,0,0,1.1325588672857628e-13,1,0
11.427,427.758566832548,0,0,52.85981541590576,0,0,0,0,0,0,1,0.42928452527946215,0.48385430240113475,0.006839705154632464,-0.006839705154632464,0,0,0,0,1.0222419481666181e-13,1,0
11.45,428.6396606855842,0,0,52.86756495176075,0,0,0,0,0,0,1,0.42943849459122285,0.48025801919072336,0.006788891256920325,-0.006788891256920325,0,0,0,0,9.713342991479194e-14,1,0
11.477,430.402232751548,0,0,52.88289159965349,0,0,0,0,0,0,1,0.4297430337996725,0.4731448533933645,0.006688384352002045,-0.006688384352002045,0,0,0,0,8.767214623127323e-14,1,0
11.5,431.2837090616189,0,0,52.89046955922894,0,0,0,0,0,0,1,0.4298936201453493,0.46962758660505566,0.006638685931028276,-0.006638685931028276,0,0,0,0,8.327977170508625e-14,1,0
11.528,433.0470375313639,0,0,52.90545684540623,0,0,0,0,0,0,1,0.4301914670086883,0.4626707348684948,0.006540385759714327,-0.006540385759714327,0,0,0,0,7.514416414483473e-14,1,0
11.551,433.92888783002087,0,0,52.912867001176046,0,0,0,0,0,0,1,0.4303387436302175,0.45923077377992,0.0064917787087555795,-0.0064917787087555795,0,0,0,0,7.140198477042188e-14,1,0
11.578,435.69295595378804,0,0,52.92752238840742,0,0,0,0,0,0,1,0.4306300430877546,0.45242685073601757,0.00639563756401493,-0.00639563756401493,0,0,0,0,6.44470730158194e-14,1,0
11.601,436.5751719588134,0,0,52.93476843105381,0,0,0,0,0,0,1,0.4307740816892669,0.44906252054355233,0.006348098280567614,-0.006348098280567614,0,0,0,0,6.12182746577267e-14,1,0
11.628,438.3399633552476,0,0,52.9490992202555,0,0,0,0,0,0,1,0.43105897563497336,0.4424082119545508,0.00625406945397092,-0.00625406945397092,0,0,0,0,5.5237862018596184e-14,1,0
11.651,439.22253696661585,0,0,52.95618476039147,0,0,0,0,0,0,1,0.4311998464129571,0.43911787306878725,0.006207574829948333,-0.006207574829948333,0,0,0,0,5.2470445131464394e-14,1,0
11.68,440.98803561477274,0,0,52.970198094037286,0,0,0,0,0,0,1,0.4314784737552976,0.4326099344298353,0.00611561259221927,-0.00611561259221927,0,0,0,0,4.7374512876774473e-14,1,0
11.701,441.8709589106958,0,0,52.97712666389513,0,0,0,0,0,0,1,0.43161624542826704,0.4293919817826202,0.006070140004305608,-0.006070140004305608,0,0,0,0,4.500104978164797e-14,1,0
11.728,443.6371491422176,0,0,52.99082952935982,0,0,0,0,0,0,1,0.4318887421490423,0.4230272369473683,0.005980199586185101,-0.005980199586185101,0,0,0,0,4.0617721627645644e-14,1,0
11.751,444.5204143752747,0,0,52.99760458444611,0,0,0,0,0,0,1,0.4320234819867133,0.41988009931033904,0.005935726886345473,-0.005935726886345473,0,0,0,0,3.858277377410051e-14,1,0
11.777,446.2872808667311,0,0,53.01100381728246,0,0,0,0,0,0,1,0.4322899811989236,0.41365543913942737,0.005847764459766968,-0.005847764459766968,0,0,0,0,3.482461792297885e-14,1,0
11.801,447.17088046007973,0,0,53.01762873800024,0,0,0,0,0,0,1,0.4324217550509015,0.4105775784539432,0.005804269965912422,-0.005804269965912422,0,0,0,0,3.3079904565037534e-14,1,0
11.827,448.93840822547077,0,0,53.030731025150864,0,0,0,0,0,0,1,0.4326823870556368,0.40448995948619915,0.005718242625486121,-0.005718242625486121,0,0,0,0,2.985775579928203e-14,1,0
11.851,449.8223347691381,0,0,53.037209118389455,0,0,0,0,0,0,1,0.4328112593796201,0.401479870204588,0.005675705112292614,-0.005675705112292614,0,0,0,0,2.8361882233737934e-14,1,0
11.877,451.59050915255557,0,0,53.05002100133457,0,0,0,0,0,0,1,0.43306615172198637,0.39552631335074767,0.005591570857096508,-0.005591570857096508,0,0,0,0,2.5591210241942928e-14,1,0
11.902,452.47475539980815,0,0,53.056355502027614,0,0,0,0,0,0,1,0.4331921856114905,0.39258252178875824,0.0055499695469766975,-0.0055499695469766975,0,0,0,0,2.431676797189414e-14,1,0
11.927,454.2435620682529,0,0,53.068883379869774,0,0,0,0,0,0,1,0.43344146313558063,0.3867601110475102,0.005467687262652014,-0.005467687262652014,0,0,0,0,2.1948192701256357e-14,1,0
11.951,455.1281209320439,0,0,53.07507745252205,0,0,0,0,0,0,1,0.43356472034718563,0.38388117474787825,0.00542700181687865,-0.00542700181687865,0,0,0,0,2.0848588246923604e-14,1,0
11.977,456.8975458683952,0,0,53.08732758500905,0,0,0,0,0,0,1,0.4338085052501033,0.37818705594401697,0.005346531258027272,-0.005346531258027272,0,0,0,0,1.8811889869567436e-14,1,0
12,457.78241041788624,0,0,53.093384325192666,0,0,0,0,0,0,1,0.4339290462302311,0.37537156305103153,0.005306741768006929,-0.005306741768006929,0,0,0,0,1.787505775406306e-14,1,0
12.028,459.5524399140209,0,0,53.10536283567957,0,0,0,0,0,0,1,0.43416745811517704,0.3698029425955083,0.005228043540888168,-0.005228043540888168,0,0,0,0,1.6133937396027247e-14,1,0
12.052,460.4376033711787,0,0,53.111285271499966,0,0,0,0,0,0,1,0.434285342026402,0.367049511240468,0.005189130519583982,-0.005189130519583982,0,0,0,0,1.5325627132486423e-14,1,0
